"Record ID","Title","Subject","Institution","Journal","Publisher","Country","RetractionDate","RetractionDOI","RetractionPubMedID","OriginalPaperDate","OriginalPaperDOI","OriginalPaperPubMedID","Reason","Notes","Year"
65200,"Fuzzy set-valued information systems and their homomorphisms based on data compression","(B/T) Computer Science;","Key Laboratory of Complex System Optimization and Big Data Processing in Department of Guangxi Education, Yulin Normal University, Yulin, Guangxi, P.R. China; School of Mathematics and Physics, Guangxi Minzu University, Nanning, Guangxi, P.R. China; School of Information Science and Technology, Southwest Jiaotong University, Chengdu, Sichuan, P.R. China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"5/2/2022 0:00","10.3233/jifs-213186",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65194,"Fuzzy regression model for forecasting impact of venture capital network and underwriter network on IPO premium","(B/T) Business - Economics;(B/T) Data Science;","School of Economics and Management, Tongji University, SH, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"2/1/2021 0:00","10.3233/jifs-189671",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-189671 See also: https://pubpeer.com/publications/65D4E7E60D5CF82282852F0A9DC950","2025"
65193,"Fuzzy multi-attribute decision making method based on new similarity measure under interval-valued neutrosophic sets","(B/T) Data Science;","School of Management and Engineering, Capital University of Economics and Business, Beijing, P.R. China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"6/5/2022 0:00","10.3233/jifs-220534",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-220534","2025"
65192,"Fuzzy modelling approach and soft computing mechanism for predicting cognitive impairment in old people","(B/T) Data Science;(HSC) Medicine - Geriatric;(HSC) Medicine - Psychiatry;","Department of Mathematics, The Arab Academic College for Education in Israel-Haifa, Israel; Department of Biochemistry, Symbiosis Medical College for Women, Symbiosis International (Deemed University), Pune, India; Research Centre for Human-Machine Collaboration (HUMAC), Department of Computing and Information Systems, School of Engineering and Technology, Sunway University, Kuala Lumpur, Malaysia; College of Engineering, Department of Chemical Engineering, University of Bahrain, Bahrain; Universidad Peruana Los Andes, Decano de la Facultad de Ingenieria, Huancayo, Peru; Universidad Privada del Norte, Peru, Doctor of Management, Project Management Master’s student, Operations Manager of LaboratoriosSostenibles para América Latina, Certified Green Project Manager, GPM-bTM, Visiting professor at the Universidad Nacional Autónoma de México (UNAM), Mexico; Head of the Department, Department of Artificial Intelligence and Data Science, K. Ramakrishnan College of Engineering, Trichy, Tamil Nadu, India;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","Bahrain;India;Israel;Malaysia;Mexico;Peru",2025-01-15,"10.3233/JIFS-219434",0,"12/12/2023 0:00","10.3233/jifs-233695",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65191,"Fuzzy logical system for personalized vocal music instruction and psychological awareness in colleges using big data","(B/T) Data Science;(HUM) Arts - Music;(SOC) Education;(SOC) Psychology;","School of Educational Sciences, Hui Zhou University, Huizhou, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"3/11/2024 0:00","10.3233/jifs-236248",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/521A8561DCB8BDA2B7DC8A8F170EA5","2025"
65181,"Fuzzy assessment and improvement path of green finance quality in “Belt and Road”: Survey evidence from China","(B/T) Business - Economics;(B/T) International Relations;(ENV) Environmental Sciences;","Institute of Finance, University of International Business and Economics, Beijing, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"6/5/2023 0:00","10.3233/jifs-223257",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-223257 See also: https://pubpeer.com/publications/E39EE2919C6AF4A27045A3B9250D4A","2025"
65180,"Fuzzy AHP point factored inference system for detection of cardiovascular disease","(B/T) Data Science;(HSC) Medicine - Cardiovascular;","Mathematics Division, School of Advanced Sciences, Vellore Institute of Technology, Chennai Campus, Chennai, TamilNadu, India;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","India",2025-01-15,"10.3233/JIFS-219434",0,"1/27/2023 0:00","10.3233/jifs-223048",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65178,"First Zagreb index of fuzzy transformation graphs","(PHY) Mathematics;","Department of Mathematics, Vellore Institute of Technology, Vellore, Tamil Nadu, India;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","India",2025-01-15,"10.3233/JIFS-219434",0,"2/2/2023 0:00","10.3233/jifs-221781",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-221781","2025"
65157,"Fair and stable matching decision-making with multiple hesitant fuzzy elements","(B/T) Business - Management;(B/T) Data Science;","School of Management, Shanghai University of Engineering Science, Shanghai, China; School of Information Management, Jiangxi University of Finance and Economics, Nanchang, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"8/28/2023 0:00","10.3233/jifs-232520",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-232520","2025"
65156,"Extended TODIM technique based on TOPSIS for county preschool education resource allocation level evaluation under interval-valued Pythagorean fuzzy sets","(B/T) Data Science;(SOC) Education;","School of Education Science, Huangshan University, Huangshan, Anhui, China; School of Education, Huainan Normal University, Huainan, Anhui, China; School of Education, Huaibei Normal University, Huaibei, Anhui, China; Department of Education, Yibin University, Yibin, Sichuan, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"10/31/2023 0:00","10.3233/jifs-233742",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-233742 See also: https://pubpeer.com/publications/F483AEC7E987E6185A8187FA115B7F","2025"
65155,"Extended TODIM method based on VIKOR for quality evaluation of higher education scientific research management under interval-valued Pythagorean fuzzy sets","(B/T) Data Science;(SOC) Education;","School of Energy Science and Engineering, Nanjing TECH University, Nanjing, Jiangsu, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"7/12/2023 0:00","10.3233/jifs-232621",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-232621","2025"
65154,"Extended TODIM method based on VIKOR for college English teaching quality evaluation with interval-valued intuitionistic fuzzy information","(B/T) Data Science;(SOC) Education;","Taiyuan Normal University, Jinzhong, Shanxi, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"9/26/2023 0:00","10.3233/jifs-234149",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-234149 See also: https://pubpeer.com/publications/5DEDA540AE0B0F241F49041A55205F","2025"
65152,"Extended group decision making method for quality evaluation of mental health education of college students with hesitant triangular fuzzy information","(B/T) Data Science;(SOC) Education;(SOC) Psychology;","Marxism College, Guangzhou Maritime University, Guangzhou, Guangdong, China; Library Information Center, Guangzhou Maritime University, Guangzhou, Guangdong, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"5/31/2023 0:00","10.3233/jifs-231719",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-231719 See also: https://pubpeer.com/publications/957CFA454BCA1FF1A9B39AD143FF65","2025"
65151,"Extended CPT-TODIM method for interval-valued intuitionistic fuzzy MAGDM and its application to urban ecological risk assessment","(B/T) Computer Science;(B/T) Urban Planning;(ENV) Ecology;","School of Business, Sichuan Normal University, Chengdu, P.R. China; School of Statistics, Southwestern University of Finance and Economics, Chengdu, P.R. China; School of Finance, Yunnan University of Finance and Economics, Kunming, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"12/26/2020 0:00","10.3233/jifs-200534",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/jifs-200534 See also: https://pubpeer.com/publications/58C74B5DE732BBED8A7F7CB6B75A9E","2025"
